category,assessment,ndar_structure,banda_var,ndar_var,notes,fixed_value,respondent,var_type,recode,na_val,T2,T3,Notes,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
par,mfq,mfq01,mfq_pr22,mfq22,Change from 0::2 to 1::3,,Parent,var,plus1,,,1.0,,,,,,
par,mfq,mfq01,mfq_pr23,mfq23,Change from 0::2 to 1::3,,Parent,var,plus1,,,1.0,,,,,,
par,mfq,mfq01,mfq_pr24,mfq24,Change from 0::2 to 1::3,,Parent,var,plus1,,,1.0,,,,,,
par,mfq,mfq01,mfq_pr25,mfq25,Change from 0::2 to 1::3,,Parent,var,plus1,,,1.0,,,,,,
par,mfq,mfq01,mfq_pr26,mfq26,Change from 0::2 to 1::3,,Parent,var,plus1,,,1.0,,,,,,
par,mfq,mfq01,mfq_pr27,mfq27,Change from 0::2 to 1::3,,Parent,var,plus1,,,1.0,,,,,,
par,mfq,mfq01,mfq_pr28,mfq28,Change from 0::2 to 1::3,,Parent,var,plus1,,,1.0,,,,,,
par,mfq,mfq01,mfq_pr29,mfq29,Change from 0::2 to 1::3,,Parent,var,plus1,,,1.0,,,,,,
par,mfq,mfq01,mfq_pr30,mfq30,Change from 0::2 to 1::3,,Parent,var,plus1,,,1.0,,,,,,
par,mfq,mfq01,mfq_pr31,mfq31,Change from 0::2 to 1::3,,Parent,var,plus1,,,1.0,,,,,,
par,mfq,mfq01,mfq_pr32,mfq32,Change from 0::2 to 1::3,,Parent,var,plus1,,,1.0,,,,,,
par,mfq,mfq01,mfq_pr33,mfq33,Change from 0::2 to 1::3,,Parent,var,plus1,,,1.0,,,,,,
par,mfq,mfq01,mfq_pr34,mfq34,Change from 0::2 to 1::3,,Parent,var,plus1,,,1.0,,,,,,
par,mfq,mfq01,mfq_pr_total,mfqtot,,,Parent,comp,,,,1.0,,,,,,
par,rmbi,rmbi01,rmbi_pr1,rmbi1,,,Parent,var,,,,,,,,,,
par,rmbi,rmbi01,rmbi_pr2,rmbi2,,,Parent,var,,,,,,,,,,
par,rmbi,rmbi01,rmbi_pr3,rmbi3,,,Parent,var,,,,,,,,,,
par,rmbi,rmbi01,rmbi_pr4,rmbi4,Reverse 0-3 range,,Parent,var,rmbi_rev,,,,,,,,,
par,rmbi,rmbi01,rmbi_pr5,rmbi5,Reverse 0-3 range,,Parent,var,rmbi_rev,,,,,,,,,
par,rmbi,rmbi01,rmbi_pr6,rmbi6,,,Parent,var,,,,,,,,,,
par,rmbi,rmbi01,rmbi_pr7,rmbi7,Reverse 0-3 range,,Parent,var,rmbi_rev,,,,,,,,,
par,rmbi,rmbi01,rmbi_pr8,rmbi8,,,Parent,var,,,,,,,,,,
par,rmbi,rmbi01,rmbi_pr9,rmbi9,,,Parent,var,,,,,,,,,,
par,rmbi,rmbi01,rmbi_pr10,rmbi10,,,Parent,var,,,,,,,,,,
par,rmbi,rmbi01,rmbi_pr11,rmbi11,Reverse 0-3 range,,Parent,var,rmbi_rev,,,,,,,,,
par,rmbi,rmbi01,rmbi_pr12,rmbi12,,,Parent,var,,,,,,,,,,
par,rmbi,rmbi01,rmbi_pr13,rmbi13,Reverse 0-3 range,,Parent,var,rmbi_rev,,,,,,,,,
par,rmbi,rmbi01,rmbi_pr14,rmbi14,,,Parent,var,,,,,,,,,,
par,rmbi,rmbi01,rmbi_pr15,rmbi15,Reverse 0-3 range,,Parent,var,rmbi_rev,,,,,,,,,
par,rmbi,rmbi01,rmbi_pr16,rmbi16,,,Parent,var,,,,,,,,,,
par,rmbi,rmbi01,rmbi_pr17,rmbi17,,,Parent,var,,,,,,,,,,
par,rmbi,rmbi01,rmbi_pr18,rmbi18,,,Parent,var,,,,,,,,,,
par,rmbi,rmbi01,rmbi_total,rmbi_total,,,Parent,comp,,,,,,,,,,
par,stai_state,stai01,stai_state_pr1,stai1,,,Parent,var,,,,1.0,,,,,,
par,stai_state,stai01,stai_state_pr2,stai2,,,Parent,var,,,,1.0,,,,,,
par,stai_state,stai01,stai_state_pr3,stai3,,,Parent,var,,,,1.0,,,,,,
par,stai_state,stai01,stai_state_pr4,stai4,,,Parent,var,,,,1.0,,,,,,
par,stai_state,stai01,stai_state_pr5,stai5,,,Parent,var,,,,1.0,,,,,,
par,stai_state,stai01,stai_state_pr6,stai6,,,Parent,var,,,,1.0,,,,,,
par,stai_state,stai01,stai_state_pr7,stai7,,,Parent,var,,,,1.0,,,,,,
par,stai_state,stai01,stai_state_pr8,stai8,,,Parent,var,,,,1.0,,,,,,
par,stai_state,stai01,stai_state_pr9,stai9,,,Parent,var,,,,1.0,,,,,,
par,stai_state,stai01,stai_state_pr10,stai10,,,Parent,var,,,,1.0,,,,,,
par,stai_state,stai01,stai_state_pr11,stai11,,,Parent,var,,,,1.0,,,,,,
par,stai_state,stai01,stai_state_pr12,stai12,,,Parent,var,,,,1.0,,,,,,
par,stai_state,stai01,stai_state_pr13,stai13,,,Parent,var,,,,1.0,,,,,,
par,stai_state,stai01,stai_state_pr14,stai14,,,Parent,var,,,,1.0,,,,,,
par,stai_state,stai01,stai_state_pr15,stai15,,,Parent,var,,,,1.0,,,,,,
par,stai_state,stai01,stai_state_pr16,stai16,,,Parent,var,,,,1.0,,,,,,
par,stai_state,stai01,stai_state_pr17,stai17,,,Parent,var,,,,1.0,,,,,,
par,stai_state,stai01,stai_state_pr18,stai18,,,Parent,var,,,,1.0,,,,,,
par,stai_state,stai01,stai_state_pr19,stai19,,,Parent,var,,,,1.0,,,,,,
par,stai_state,stai01,stai_state_pr20,stai20,,,Parent,var,,,,1.0,,,,,,
par,stai_trait,stai01,stai_trait_pr1,stai21,,,Parent,var,,,,1.0,,,,,,
par,stai_trait,stai01,stai_trait_pr2,stai22,,,Parent,var,,,,1.0,,,,,,
par,stai_trait,stai01,stai_trait_pr3,stai23,,,Parent,var,,,,1.0,,,,,,
par,stai_trait,stai01,stai_trait_pr4,stai24,,,Parent,var,,,,1.0,,,,,,
par,stai_trait,stai01,stai_trait_pr5,stai25,,,Parent,var,,,,1.0,,,,,,
par,stai_trait,stai01,stai_trait_pr6,stai26,,,Parent,var,,,,1.0,,,,,,
par,stai_trait,stai01,stai_trait_pr7,stai27,,,Parent,var,,,,1.0,,,,,,
par,stai_trait,stai01,stai_trait_pr8,stai28,,,Parent,var,,,,1.0,,,,,,
par,stai_trait,stai01,stai_trait_pr9,stai29,,,Parent,var,,,,1.0,,,,,,
par,stai_trait,stai01,stai_trait_pr10,stai30,,,Parent,var,,,,1.0,,,,,,
par,stai_trait,stai01,stai_trait_pr11,stai31,,,Parent,var,,,,1.0,,,,,,
par,stai_trait,stai01,stai_trait_pr12,stai32,,,Parent,var,,,,1.0,,,,,,
par,stai_trait,stai01,stai_trait_pr13,stai33,,,Parent,var,,,,1.0,,,,,,
par,stai_trait,stai01,stai_trait_pr14,stai34,,,Parent,var,,,,1.0,,,,,,
par,stai_trait,stai01,stai_trait_pr15,stai35,,,Parent,var,,,,1.0,,,,,,
par,stai_trait,stai01,stai_trait_pr16,stai36,,,Parent,var,,,,1.0,,,,,,
par,stai_trait,stai01,stai_trait_pr17,stai37,,,Parent,var,,,,1.0,,,,,,
par,stai_trait,stai01,stai_trait_pr18,stai38,,,Parent,var,,,,1.0,,,,,,
par,stai_trait,stai01,stai_trait_pr19,stai39,,,Parent,var,,,,1.0,,,,,,
par,stai_trait,stai01,stai_trait_pr20,stai40,,,Parent,var,,,,1.0,,,,,,
par,stai_state,stai01,stai_state_total,staiy_state,,,Parent,comp,,,,1.0,,,,,,
par,stai_trait,stai01,stai_trait_total,staiy_trait,,,Parent,comp,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_aborted_attpt_describe,cssrs_aborted_attpt_describe,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_aborted_attpt_lifetime,cssrs_aborted_attpt_lifetime,Change all 0s  to 2s,,Child,var,cssrs,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_aborted_attpt_recent,cssrs_aborted_attpt_recent,Change all 0s  to 2s,,Child,var,cssrs,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_actual_attempt_describe,cssrs_actual_attempt_describe,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_actual_attempt_lifetime,cssrs_actual_attempt_lifetime,Change all 0s  to 2s,,Child,var,cssrs,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_actual_attempt_recent,cssrs_actual_attempt_recent,Change all 0s  to 2s,,Child,var,cssrs,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_actual_leth_initial_code,cssrs_actual_leth_initial_code,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_actual_leth_initial_date,cssrs_actual_leth_initial_date,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_actual_leth_lethal_code,cssrs_actual_leth_lethal_code,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_actual_leth_lethal_date,cssrs_actual_leth_lethal_date,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_actual_leth_recent_code,cssrs_actual_leth_recent_code,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_actual_leth_recent_date,cssrs_actual_leth_recent_date,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_ideation_describe,cssrs_ideation_describe,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_ideation_freq_lifetime,cssrs_ideation_freq_lifetime,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_ideation_freq_recent,cssrs_ideation_freq_recent,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_ideation_severe_desc,cssrs_ideation_severe_desc,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_ideation_severe_intensity,cssrs_ideation_severe_intensity,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_ideation1_lifetime,cssrs_ideation1_lifetime,Change all 0s  to 2s,,Child,var,cssrs,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_ideation1_recent,cssrs_ideation1_recent,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_ideation2_describe,cssrs_ideation2_describe,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_ideation2_lifetime,cssrs_ideation2_lifetime,Change all 0s  to 2s,,Child,var,cssrs,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_ideation2_recent,cssrs_ideation2_recent,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_ideation3_describe,cssrs_ideation3_describe,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_ideation3_lifetime,cssrs_ideation3_lifetime,Change all 0s  to 2s,,Child,var,cssrs,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_ideation3_recent,cssrs_ideation3_recent,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_ideation4_describe,cssrs_ideation4_describe,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_ideation4_lifetime,cssrs_ideation4_lifetime,Change all 0s  to 2s,,Child,var,cssrs,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_ideation4_recent,cssrs_ideation4_recent,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_ideation5_describe,cssrs_ideation5_describe,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_ideation5_lifetime,cssrs_ideation5_lifetime,Change all 0s  to 2s,,Child,var,cssrs,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_ideation5_recent,cssrs_ideation5_recent,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_interrupted_attpt_describe,cssrs_interrupted_attpt_describe,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_interrupted_attpt_lifetime,cssrs_interrupted_attpt_lifetime,Change all 0s  to 2s,,Child,var,cssrs,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_interrupted_attpt_recent,cssrs_interrupted_attpt_recent,Change all 0s  to 2s,,Child,var,cssrs,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_num_aborted_lifetime,cssrs_num_aborted_lifetime,Change all 0s  to 2s,,Child,var,cssrs,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_num_aborted_recent,cssrs_num_aborted_recent,Change all 0s  to 2s,,Child,var,cssrs,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_num_attempts_lifetime,cssrs_num_attempts_lifetime,Change all 0s  to 2s,,Child,var,cssrs,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_num_attempts_recent,cssrs_num_attempts_recent,Change all 0s  to 2s,,Child,var,cssrs,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_num_interrupted_lifetime,cssrs_num_interrupted_lifetime,Change all 0s  to 2s,,Child,var,cssrs,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_num_interrupted_recent,cssrs_num_interrupted_recent,Change all 0s  to 2s,,Child,var,cssrs,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_potential_leth_initial_code,cssrs_potential_leth_initial_code,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_potential_leth_lethal_code,cssrs_potential_leth_lethal_code,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_potential_leth_recent_code,cssrs_potential_leth_recent_code,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_prep_describe,cssrs_prep_describe,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_prep_lifetime,cssrs_prep_lifetime,Change all 0s  to 2s,,Child,var,cssrs,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_prep_recent,cssrs_prep_recent,Change all 0s  to 2s,,Child,var,cssrs,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_self_injury_nssi_lifetime,cssrs_self_injury_nssi_lifetime,Change all 0s  to 2s,,Child,var,cssrs,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_self_injury_nssi_recent,cssrs_self_injury_nssi_recent,Change all 0s  to 2s,,Child,var,cssrs,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_self_injury_other_lifetime,cssrs_self_injury_other_lifetime,Change all 0s  to 2s,,Child,var,cssrs,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_self_injury_other_recent,cssrs_self_injury_other_recent,Change all 0s  to 2s,,Child,var,cssrs,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_suicidal_behav_lifetime,cssrs_suicidal_behav_lifetime,,,Child,var,,,,1.0,,,,,,
clin,CSSRS,cssrs01,cssrs_suicidal_behav_recent,cssrs_suicidal_behav_recent,,,Child,var,,,,1.0,,,,,,
clin,FHS,fhs01,fhs_child1_age,fhs_child1_age,x12 for months,,Parent,var,age,,,1.0,,,,,,
clin,FHS,fhs01,fhs_child1_birth_order,fhs_child1_birth_order,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs_child1_deceased,fhs_child1_deceased,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs_child1_sex,fhs_child1_sex,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs_child2_age,fhs_child2_age,x12 for months,,Parent,var,age,,,1.0,,,,,,
clin,FHS,fhs01,fhs_child2_birth_order,fhs_child2_birth_order,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs_child2_deceased,fhs_child2_deceased,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs_child2_sex,fhs_child2_sex,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs_father_age,fhs_father_age,x12 for months,,Parent,var,age,,,1.0,,,,,,
clin,FHS,fhs01,fhs_father_deceased,fhs_father_deceased,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs_mother_age,fhs_mother_age,x12 for months,,Parent,var,age,,,1.0,,,,,,
clin,FHS,fhs01,fhs_mother_deceased,fhs_mother_deceased,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs_sibling1_age,fhs_sibling1_age,x12 for months,,Parent,var,age,,,1.0,,,,,,
clin,FHS,fhs01,fhs_sibling1_birth_order,fhs_sibling1_birth_order,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs_sibling1_deceased,fhs_sibling1_deceased,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs_sibling1_sex,fhs_sibling1_sex,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs_sibling2_age,fhs_sibling2_age,x12 for months,,Parent,var,age,,,1.0,,,,,,
clin,FHS,fhs01,fhs_sibling2_birth_order,fhs_sibling2_birth_order,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs_sibling2_deceased,fhs_sibling2_deceased,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs_sibling2_sex,fhs_sibling2_sex,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs_sibling3_age,fhs_sibling3_age,x12 for months,,Parent,var,age,,,1.0,,,,,,
clin,FHS,fhs01,fhs_sibling3_birth_order,fhs_sibling3_birth_order,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs_sibling3_deceased,fhs_sibling3_deceased,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs_sibling3_sex,fhs_sibling3_sex,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs_sibling4_age,fhs_sibling4_age,x12 for months,,Parent,var,age,,,1.0,,,,,,
clin,FHS,fhs01,fhs_sibling4_birth_order,fhs_sibling4_birth_order,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs_sibling4_deceased,fhs_sibling4_deceased,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs_sibling4_sex,fhs_sibling4_sex,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs_sibling5_age,fhs_sibling5_age,x12 for months,,Parent,var,age,,,1.0,,,,,,
clin,FHS,fhs01,fhs_sibling5_birth_order,fhs_sibling5_birth_order,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs_sibling5_deceased,fhs_sibling5_deceased,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs_sibling5_sex,fhs_sibling5_sex,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs10a,fhs10a,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs10a_child1,fhs10a_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs10a_child2,fhs10a_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs10a_father,fhs10a_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs10a_mother,fhs10a_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs10a_sibling1,fhs10a_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs10a_sibling2,fhs10a_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs10a_sibling3,fhs10a_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs10a_sibling4,fhs10a_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs10a_sibling5,fhs10a_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs10b,fhs10b,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs10b_child1,fhs10b_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs10b_child2,fhs10b_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs10b_father,fhs10b_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs10b_mother,fhs10b_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs10b_sibling1,fhs10b_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs10b_sibling2,fhs10b_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs10b_sibling3,fhs10b_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs10b_sibling4,fhs10b_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs10b_sibling5,fhs10b_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs11a,fhs11a,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs11a_child1,fhs11a_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs11a_child2,fhs11a_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs11a_father,fhs11a_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs11a_mother,fhs11a_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs11a_sibling1,fhs11a_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs11a_sibling2,fhs11a_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs11a_sibling3,fhs11a_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs11a_sibling4,fhs11a_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs11a_sibling5,fhs11a_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs11b,fhs11b,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs11b_child1,fhs11b_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs11b_child2,fhs11b_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs11b_father,fhs11b_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs11b_mother,fhs11b_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs11b_sibling1,fhs11b_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs11b_sibling2,fhs11b_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs11b_sibling3,fhs11b_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs11b_sibling4,fhs11b_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs11b_sibling5,fhs11b_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs12a,fhs12a,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs12a_child1,fhs12a_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs12a_child2,fhs12a_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs12a_father,fhs12a_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs12a_mother,fhs12a_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs12a_sibling1,fhs12a_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs12a_sibling2,fhs12a_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs12a_sibling3,fhs12a_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs12a_sibling4,fhs12a_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs12a_sibling5,fhs12a_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs12b,fhs12b,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs12b_child1,fhs12b_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs12b_child2,fhs12b_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs12b_father,fhs12b_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs12b_mother,fhs12b_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
